Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating,Muneeb
CUST02208,37,True,Chennai,Medium,Offline,Lenovo,30K-50K,Credit Card,Rare,1,48
CUST02209,35,True,Delhi,Medium,Online,Asus,80K-1.2L,Cash,Occasional,2,48
CUST02210,27,True,Bangalore,Medium,Offline,Dell,30K-50K,Debit Card,Occasional,3,48
CUST02211,42,True,Chennai,Low,Online,Lenovo,50K-80K,EMI,Rare,2,48
CUST02212,19,True,Chennai,Medium,Online,Apple,30K-50K,UPI,Frequent,1,48
CUST02213,42,True,Jaipur,Medium,Online,HP,30K-50K,EMI,Rare,3,48
CUST02214,50,True,Hyderabad,Medium,Offline,MSI,80K-1.2L,EMI,Rare,4,48
CUST02215,53,True,Jaipur,High,Offline,Dell,30K-50K,EMI,Rare,3,48
CUST02216,48,True,Chennai,Medium,Online,Acer,80K-1.2L,EMI,Occasional,1,48
CUST02217,31,True,Jaipur,Low,Online,Asus,30K-50K,UPI,Rare,5,48
CUST02218,18,True,Jaipur,Low,Online,Acer,Below 30K,Credit Card,Rare,3,48
CUST02219,33,True,Hyderabad,High,Online,MSI,Below 30K,Credit Card,Frequent,4,48
CUST02220,20,True,Kolkata,High,Online,Dell,50K-80K,Debit Card,Rare,3,48
CUST02221,52,True,Bangalore,Medium,Online,HP,30K-50K,Debit Card,Rare,2,48
CUST02222,58,True,Kolkata,Medium,Online,HP,50K-80K,Cash,Rare,5,48
CUST02223,23,True,Bangalore,High,Online,Lenovo,50K-80K,EMI,Rare,1,48
CUST02224,42,True,Kolkata,Medium,Online,Acer,30K-50K,EMI,Rare,5,48
CUST02225,30,True,Kolkata,High,Offline,Acer,30K-50K,UPI,Rare,2,48
CUST02226,51,True,Delhi,Medium,Online,Asus,30K-50K,EMI,Rare,5,48
CUST02227,25,True,Jaipur,Medium,Online,MSI,80K-1.2L,UPI,Rare,2,48
CUST02228,38,True,Pune,Medium,Online,Lenovo,30K-50K,Cash,Occasional,3,48
CUST02229,51,True,Hyderabad,Low,Online,Asus,30K-50K,Debit Card,Frequent,1,48
CUST02230,21,True,Kolkata,Low,Online,Samsung,30K-50K,Debit Card,Occasional,2,48
CUST02231,42,True,Chennai,Medium,Online,Dell,50K-80K,Cash,Rare,2,48
CUST02232,32,True,Ahmedabad,High,Offline,Dell,50K-80K,Cash,Rare,3,48
CUST02233,21,True,Delhi,Medium,Online,Samsung,80K-1.2L,EMI,Occasional,2,48
CUST02234,29,True,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Occasional,1,48
CUST02235,49,True,Mumbai,Low,Online,MSI,30K-50K,Credit Card,Rare,4,48
CUST02236,49,True,Mumbai,Low,Online,Lenovo,30K-50K,Cash,Rare,5,48
CUST02237,45,True,Bangalore,Medium,Offline,Samsung,50K-80K,Debit Card,Occasional,2,48
CUST02238,30,True,Kolkata,Medium,Offline,MSI,80K-1.2L,Debit Card,Rare,5,48
CUST02239,48,True,Hyderabad,Medium,Online,Apple,30K-50K,UPI,Rare,5,48
CUST02240,31,True,Chennai,Low,Online,HP,30K-50K,Debit Card,Rare,4,48
CUST02241,37,True,Pune,High,Offline,Samsung,80K-1.2L,Cash,Occasional,2,48
CUST02242,35,True,Pune,Medium,Online,MSI,30K-50K,EMI,Occasional,1,48
CUST02243,46,True,Delhi,High,Offline,Lenovo,30K-50K,Debit Card,Occasional,2,48
CUST02244,23,True,Delhi,Medium,Offline,Samsung,80K-1.2L,Credit Card,Occasional,5,48
CUST02245,49,True,Delhi,Low,Online,MSI,80K-1.2L,Cash,Rare,3,48
CUST02246,46,True,Delhi,Medium,Offline,Samsung,30K-50K,EMI,Occasional,4,48
CUST02247,19,True,Jaipur,Medium,Offline,Lenovo,30K-50K,EMI,Rare,1,48
CUST02248,40,True,Kolkata,Medium,Offline,Dell,30K-50K,Cash,Rare,1,48
CUST02249,36,True,Ahmedabad,Medium,Online,HP,80K-1.2L,EMI,Occasional,5,48
CUST02250,48,True,Kolkata,Low,Online,MSI,Above 1.2L,Credit Card,Rare,1,48
CUST02251,22,True,Kolkata,Medium,Online,MSI,50K-80K,Debit Card,Rare,5,48
CUST02252,36,True,Mumbai,High,Online,MSI,30K-50K,Cash,Frequent,1,48
CUST02253,51,True,Hyderabad,Low,Online,Samsung,Below 30K,Debit Card,Frequent,1,48
CUST02254,27,True,Chennai,Low,Online,Lenovo,50K-80K,Debit Card,Rare,5,48
CUST02255,42,True,Bangalore,High,Online,Samsung,30K-50K,EMI,Rare,4,48
CUST02256,19,True,Hyderabad,Low,Online,MSI,50K-80K,Cash,Rare,1,48
CUST02257,28,True,Delhi,Medium,Online,Dell,50K-80K,Debit Card,Frequent,2,48
CUST02258,48,True,Ahmedabad,Medium,Online,Dell,30K-50K,UPI,Rare,3,48
CUST02259,32,True,Mumbai,Medium,Offline,Acer,80K-1.2L,Credit Card,Frequent,5,48
CUST02260,26,True,Jaipur,Medium,Online,Samsung,Below 30K,EMI,Rare,1,48
CUST02261,40,True,Ahmedabad,Low,Online,Acer,50K-80K,Cash,Rare,4,48
CUST02262,36,True,Mumbai,Low,Offline,Lenovo,30K-50K,Cash,Rare,2,48
CUST02263,26,True,Jaipur,Medium,Online,Lenovo,50K-80K,EMI,Rare,5,48
CUST02264,52,True,Delhi,Medium,Online,Dell,50K-80K,Debit Card,Frequent,2,48
CUST02265,38,True,Bangalore,Medium,Offline,Acer,Below 30K,EMI,Occasional,3,48
CUST02266,26,True,Delhi,Medium,Offline,MSI,30K-50K,Cash,Rare,4,48
CUST02267,45,True,Ahmedabad,Low,Online,MSI,30K-50K,UPI,Rare,5,48
CUST02268,24,True,Delhi,Low,Offline,Samsung,30K-50K,Debit Card,Occasional,5,48
CUST02269,33,True,Delhi,High,Offline,Lenovo,50K-80K,EMI,Rare,1,48
CUST02270,33,True,Mumbai,Medium,Online,HP,30K-50K,Cash,Occasional,2,48
CUST02271,50,True,Pune,Medium,Online,Dell,30K-50K,Cash,Rare,5,48
CUST02272,21,True,Delhi,Low,Online,Dell,30K-50K,Cash,Rare,2,48
CUST02273,21,True,Kolkata,Low,Online,Lenovo,50K-80K,UPI,Rare,3,48
CUST02274,56,True,Kolkata,Medium,Online,Lenovo,50K-80K,Debit Card,Rare,1,48
CUST02275,57,True,Bangalore,High,Offline,Lenovo,30K-50K,EMI,Rare,3,48
CUST02276,34,True,Bangalore,High,Online,Samsung,50K-80K,Debit Card,Frequent,1,48
CUST02277,54,True,Bangalore,High,Online,MSI,80K-1.2L,Cash,Rare,1,48
CUST02278,56,True,Hyderabad,High,Online,MSI,Below 30K,UPI,Rare,2,48
CUST02279,46,True,Chennai,High,Online,Samsung,50K-80K,UPI,Rare,1,48
CUST02280,53,True,Bangalore,Medium,Online,HP,30K-50K,Cash,Occasional,3,48
CUST02281,55,True,Delhi,Low,Online,Samsung,Below 30K,Debit Card,Occasional,3,48
CUST02282,56,True,Bangalore,Medium,Online,Dell,50K-80K,Debit Card,Occasional,3,48
CUST02283,54,True,Chennai,Low,Offline,Apple,30K-50K,UPI,Rare,2,48
CUST02284,52,True,Hyderabad,Low,Online,Samsung,80K-1.2L,Credit Card,Occasional,2,48
CUST02285,24,True,Chennai,Low,Online,HP,Below 30K,UPI,Occasional,4,48
CUST02286,44,True,Ahmedabad,Medium,Online,HP,Below 30K,UPI,Rare,5,48
CUST02287,45,True,Bangalore,Medium,Online,MSI,50K-80K,EMI,Rare,4,48
CUST02288,39,True,Bangalore,Low,Online,Samsung,50K-80K,UPI,Occasional,4,48
CUST02289,31,True,Bangalore,Medium,Online,Acer,50K-80K,Credit Card,Rare,1,48
CUST02290,24,True,Ahmedabad,High,Offline,Dell,30K-50K,UPI,Rare,1,48
CUST02291,54,True,Chennai,Medium,Online,MSI,80K-1.2L,Debit Card,Rare,4,48
CUST02292,39,True,Mumbai,High,Online,Apple,Above 1.2L,EMI,Rare,5,48
CUST02293,22,True,Delhi,Low,Online,Dell,30K-50K,EMI,Rare,4,48
CUST02294,19,True,Delhi,Low,Offline,HP,50K-80K,UPI,Occasional,2,48
CUST02295,44,True,Bangalore,Medium,Online,Lenovo,50K-80K,EMI,Occasional,3,48
CUST02296,38,True,Hyderabad,Medium,Offline,Dell,Below 30K,EMI,Rare,4,48
CUST02297,55,True,Ahmedabad,Medium,Online,Samsung,30K-50K,UPI,Rare,1,48
CUST02298,32,True,Mumbai,Medium,Online,Dell,Below 30K,Credit Card,Occasional,5,48
CUST02299,38,True,Jaipur,Medium,Offline,Lenovo,Above 1.2L,UPI,Occasional,1,48
CUST02300,27,True,Mumbai,High,Offline,Apple,30K-50K,Debit Card,Rare,2,48
CUST02301,40,True,Delhi,Medium,Online,Apple,50K-80K,Cash,Occasional,1,48
CUST02302,56,True,Bangalore,Low,Online,Dell,30K-50K,Credit Card,Occasional,1,48
CUST02303,22,True,Pune,Medium,Online,MSI,50K-80K,UPI,Rare,5,48
CUST02304,18,True,Jaipur,Low,Online,Samsung,30K-50K,Credit Card,Rare,5,48
CUST02305,30,True,Bangalore,Low,Offline,Lenovo,50K-80K,Cash,Rare,1,48
CUST02306,38,True,Ahmedabad,Low,Online,Acer,Below 30K,EMI,Frequent,1,48
CUST02307,43,True,Jaipur,Medium,Online,Dell,80K-1.2L,EMI,Rare,4,48
CUST02308,38,True,Pune,Low,Offline,Lenovo,80K-1.2L,Cash,Rare,2,48
CUST02309,35,True,Chennai,Low,Online,HP,50K-80K,EMI,Rare,4,48
CUST02310,54,True,Chennai,Medium,Online,Acer,Below 30K,Credit Card,Occasional,5,48
CUST02311,49,True,Chennai,Medium,Offline,Lenovo,30K-50K,EMI,Rare,4,48
CUST02312,53,True,Hyderabad,Medium,Online,MSI,80K-1.2L,Cash,Occasional,4,48
CUST02313,34,True,Chennai,Medium,Online,Dell,Below 30K,Cash,Occasional,1,48
CUST02314,52,True,Kolkata,Low,Online,Asus,30K-50K,Cash,Occasional,1,48
CUST02315,28,True,Jaipur,Low,Online,Apple,50K-80K,Debit Card,Occasional,2,48
CUST02316,38,True,Pune,Low,Online,Dell,30K-50K,Credit Card,Rare,3,48
CUST02317,43,True,Ahmedabad,High,Online,Lenovo,30K-50K,Cash,Frequent,3,48
CUST02318,21,True,Kolkata,Medium,Offline,Samsung,50K-80K,Credit Card,Occasional,4,48
CUST02319,51,True,Kolkata,Low,Offline,Acer,30K-50K,Debit Card,Frequent,2,48
CUST02320,35,True,Pune,Medium,Offline,Acer,Below 30K,Credit Card,Occasional,2,48
CUST02321,57,True,Ahmedabad,High,Online,Lenovo,50K-80K,UPI,Occasional,5,48
CUST02322,52,True,Jaipur,Medium,Offline,Samsung,30K-50K,Debit Card,Rare,1,48
CUST02323,58,True,Delhi,High,Online,Apple,50K-80K,Debit Card,Rare,5,48
CUST02324,46,True,Bangalore,Low,Online,Dell,Below 30K,EMI,Rare,3,48
CUST02325,46,True,Delhi,Low,Offline,Acer,50K-80K,Cash,Rare,2,48
CUST02326,55,True,Pune,Medium,Online,Acer,30K-50K,Debit Card,Occasional,3,48
CUST02327,59,True,Delhi,Medium,Online,Asus,30K-50K,Credit Card,Rare,1,48
CUST02328,38,True,Delhi,Medium,Offline,HP,30K-50K,UPI,Rare,1,48
CUST02329,59,True,Delhi,Medium,Online,Asus,Below 30K,Credit Card,Occasional,1,48
CUST02330,30,True,Chennai,Medium,Online,HP,80K-1.2L,Credit Card,Frequent,3,48
CUST02331,58,True,Mumbai,Medium,Online,Acer,30K-50K,UPI,Occasional,2,48
CUST02332,34,True,Delhi,Low,Offline,HP,50K-80K,EMI,Occasional,5,48
CUST02333,26,True,Bangalore,Medium,Online,Dell,80K-1.2L,Cash,Rare,2,48
CUST02334,58,True,Pune,High,Online,Acer,50K-80K,Debit Card,Occasional,2,48
CUST02335,18,True,Mumbai,Medium,Online,Acer,30K-50K,Cash,Rare,4,48
CUST02336,19,True,Hyderabad,Medium,Online,Samsung,30K-50K,EMI,Frequent,2,48
CUST02337,46,True,Bangalore,Medium,Offline,HP,80K-1.2L,UPI,Rare,5,48
CUST02338,50,True,Bangalore,High,Online,Lenovo,50K-80K,Cash,Occasional,4,48
CUST02339,27,True,Chennai,Medium,Online,HP,50K-80K,Credit Card,Occasional,2,48
CUST02340,57,True,Chennai,Medium,Online,HP,30K-50K,Debit Card,Rare,4,48
CUST02341,38,True,Pune,High,Offline,Apple,80K-1.2L,Debit Card,Occasional,2,48
CUST02342,45,True,Bangalore,High,Online,Apple,50K-80K,EMI,Occasional,1,48
CUST02343,28,True,Ahmedabad,Medium,Online,Dell,30K-50K,EMI,Occasional,1,48
CUST02344,51,True,Ahmedabad,Medium,Online,Dell,50K-80K,UPI,Rare,2,48
CUST02345,25,True,Pune,Medium,Online,Lenovo,30K-50K,EMI,Rare,4,48
CUST02346,39,True,Delhi,Medium,Offline,Apple,Below 30K,Cash,Rare,5,48
CUST02347,25,True,Kolkata,High,Offline,Asus,80K-1.2L,Debit Card,Rare,1,48
CUST02348,32,True,Hyderabad,High,Offline,Dell,Below 30K,UPI,Rare,4,48
CUST02349,34,True,Chennai,Low,Offline,Dell,50K-80K,EMI,Occasional,5,48
CUST02350,40,True,Kolkata,Medium,Offline,Apple,30K-50K,Credit Card,Rare,4,48
CUST02351,41,True,Jaipur,Medium,Online,Apple,30K-50K,Debit Card,Occasional,2,48
CUST02352,36,True,Pune,High,Offline,Lenovo,30K-50K,UPI,Rare,1,48
CUST02353,22,True,Delhi,Medium,Online,Samsung,Above 1.2L,Debit Card,Rare,1,48
CUST02354,49,True,Mumbai,Medium,Online,Apple,30K-50K,Cash,Rare,1,48
CUST02355,18,True,Delhi,Low,Online,Samsung,30K-50K,EMI,Occasional,2,48
CUST02356,40,True,Bangalore,Medium,Offline,MSI,50K-80K,EMI,Occasional,5,48
CUST02357,54,True,Delhi,Low,Online,HP,30K-50K,EMI,Rare,5,48
CUST02358,25,True,Bangalore,High,Offline,Acer,Below 30K,Credit Card,Rare,1,48
CUST02359,30,True,Jaipur,Medium,Online,Asus,Below 30K,Cash,Rare,5,48
CUST02360,25,True,Chennai,Medium,Online,Acer,Below 30K,Credit Card,Occasional,1,48
CUST02361,40,True,Jaipur,Medium,Online,HP,30K-50K,Cash,Occasional,5,48
CUST02362,18,True,Bangalore,High,Online,MSI,30K-50K,Cash,Occasional,1,48
CUST02363,41,True,Mumbai,Low,Online,MSI,30K-50K,Cash,Rare,5,48
CUST02364,52,True,Kolkata,Low,Online,HP,50K-80K,EMI,Rare,4,48
CUST02365,41,True,Delhi,High,Offline,Acer,Below 30K,EMI,Rare,1,48
CUST02366,34,True,Chennai,High,Online,HP,80K-1.2L,EMI,Rare,1,48
CUST02367,22,True,Delhi,High,Online,Dell,50K-80K,Credit Card,Rare,3,48
CUST02368,37,True,Delhi,Low,Online,MSI,Below 30K,UPI,Rare,1,48
CUST02369,38,True,Bangalore,Low,Online,Acer,Above 1.2L,Cash,Rare,5,48
CUST02370,57,True,Kolkata,Low,Online,Samsung,30K-50K,Credit Card,Rare,4,48
CUST02371,48,True,Chennai,Low,Online,HP,30K-50K,EMI,Rare,4,48
CUST02372,53,True,Delhi,Medium,Online,Samsung,30K-50K,EMI,Rare,5,48
CUST02373,28,True,Delhi,Low,Online,Dell,50K-80K,UPI,Occasional,2,48
CUST02374,32,True,Hyderabad,Medium,Offline,Apple,30K-50K,EMI,Occasional,1,48
CUST02375,36,True,Pune,Low,Offline,MSI,Below 30K,Cash,Rare,4,48
CUST02376,24,True,Hyderabad,Medium,Online,Asus,Below 30K,Debit Card,Occasional,5,48
CUST02377,45,True,Pune,High,Online,Asus,50K-80K,EMI,Frequent,4,48
CUST02378,22,True,Mumbai,Low,Online,HP,30K-50K,UPI,Rare,4,48
CUST02379,22,True,Hyderabad,Medium,Online,Asus,Below 30K,Debit Card,Rare,5,48
CUST02380,47,True,Bangalore,Medium,Offline,Dell,30K-50K,Cash,Occasional,3,48
CUST02381,49,True,Mumbai,Low,Online,Apple,80K-1.2L,Cash,Frequent,4,48
CUST02382,25,True,Ahmedabad,Medium,Online,HP,30K-50K,Cash,Rare,4,48
CUST02383,27,True,Chennai,Medium,Online,Lenovo,30K-50K,UPI,Rare,2,48
CUST02384,55,True,Ahmedabad,Medium,Offline,Acer,80K-1.2L,Debit Card,Occasional,3,48
CUST02385,49,True,Chennai,High,Offline,MSI,Below 30K,Cash,Rare,2,48
CUST02386,45,True,Chennai,Medium,Offline,Samsung,50K-80K,EMI,Frequent,5,48
CUST02387,34,True,Chennai,Low,Online,Asus,Above 1.2L,Debit Card,Rare,1,48
CUST02388,48,True,Hyderabad,Medium,Online,Asus,80K-1.2L,Cash,Occasional,5,48
CUST02389,25,True,Jaipur,Low,Online,HP,Below 30K,Debit Card,Rare,3,48
CUST02390,57,True,Kolkata,Medium,Online,Acer,30K-50K,EMI,Rare,5,48
CUST02391,42,True,Ahmedabad,Medium,Online,Acer,Below 30K,Credit Card,Frequent,3,48
CUST02392,26,True,Ahmedabad,Low,Online,Asus,80K-1.2L,Cash,Rare,2,48
CUST02393,19,True,Chennai,High,Online,Asus,Above 1.2L,EMI,Rare,4,48
CUST02394,32,True,Jaipur,High,Offline,Samsung,30K-50K,UPI,Occasional,5,48
CUST02395,20,True,Jaipur,High,Online,Lenovo,50K-80K,Cash,Rare,5,48
CUST02396,53,True,Kolkata,Medium,Online,Acer,80K-1.2L,Credit Card,Rare,4,48
CUST02397,21,True,Hyderabad,Medium,Online,Dell,30K-50K,EMI,Rare,5,48
CUST02398,31,True,Kolkata,High,Online,MSI,30K-50K,EMI,Occasional,5,48
CUST02399,58,True,Bangalore,Medium,Online,HP,Below 30K,Debit Card,Occasional,1,48
CUST02400,58,True,Ahmedabad,High,Online,HP,30K-50K,Cash,Occasional,1,48
CUST02401,42,True,Jaipur,Low,Online,Lenovo,80K-1.2L,Credit Card,Rare,4,48
CUST02402,27,True,Chennai,Low,Online,MSI,80K-1.2L,UPI,Rare,2,48
CUST02403,38,True,Jaipur,Medium,Online,Lenovo,Below 30K,Debit Card,Rare,5,48
CUST02404,53,True,Jaipur,Medium,Online,Dell,30K-50K,Cash,Occasional,5,48
CUST02405,29,True,Pune,Medium,Online,Apple,30K-50K,Credit Card,Occasional,2,48
CUST02406,44,True,Ahmedabad,High,Online,HP,50K-80K,Debit Card,Frequent,5,48
CUST02407,57,True,Bangalore,Low,Online,Acer,50K-80K,Credit Card,Frequent,2,48
CUST02408,19,True,Kolkata,Low,Offline,MSI,50K-80K,Credit Card,Rare,4,48
CUST02409,30,True,Bangalore,High,Online,Asus,50K-80K,Debit Card,Rare,4,48
CUST02410,49,True,Pune,Low,Online,MSI,Below 30K,Debit Card,Occasional,2,48
CUST02411,48,True,Hyderabad,Medium,Offline,Dell,30K-50K,Cash,Rare,2,48
CUST02412,33,True,Bangalore,Medium,Offline,Samsung,Above 1.2L,Debit Card,Rare,3,48
CUST02413,49,True,Jaipur,Low,Offline,HP,Below 30K,Cash,Occasional,1,48
CUST02414,49,True,Mumbai,Low,Online,Acer,50K-80K,Credit Card,Rare,1,48
CUST02415,51,True,Bangalore,Medium,Online,Dell,30K-50K,Debit Card,Rare,5,48
CUST02416,28,True,Pune,High,Online,Samsung,50K-80K,Cash,Rare,5,48
CUST02417,27,True,Bangalore,Medium,Online,Apple,50K-80K,Cash,Occasional,2,48
CUST02418,32,True,Bangalore,Medium,Offline,Acer,50K-80K,UPI,Rare,2,48
CUST02419,34,True,Delhi,Medium,Online,HP,80K-1.2L,Cash,Occasional,1,48
CUST02420,57,True,Jaipur,Low,Offline,MSI,30K-50K,Cash,Rare,5,48
CUST02421,35,True,Chennai,Low,Online,Asus,50K-80K,UPI,Occasional,1,48
CUST02422,26,True,Hyderabad,Medium,Online,Acer,Below 30K,EMI,Rare,4,48
CUST02423,42,True,Delhi,Low,Offline,Samsung,50K-80K,Debit Card,Frequent,1,48
CUST02424,57,True,Jaipur,Low,Offline,Samsung,30K-50K,UPI,Rare,1,48
CUST02425,31,True,Pune,Medium,Offline,HP,80K-1.2L,Cash,Frequent,2,48
CUST02426,42,True,Kolkata,Medium,Offline,Samsung,30K-50K,Cash,Occasional,5,48
CUST02427,39,True,Pune,Low,Online,Dell,Below 30K,Debit Card,Rare,4,48
CUST02428,47,True,Chennai,Medium,Online,Apple,30K-50K,Credit Card,Rare,1,48
CUST02429,37,True,Pune,Medium,Offline,Samsung,Above 1.2L,UPI,Rare,1,48
CUST02430,38,True,Delhi,Low,Online,Acer,30K-50K,EMI,Occasional,2,48
CUST02431,49,True,Pune,High,Online,Dell,Below 30K,Debit Card,Rare,3,48
CUST02432,38,True,Chennai,Low,Online,Dell,Below 30K,Debit Card,Rare,5,48
CUST02433,52,True,Chennai,High,Online,Lenovo,30K-50K,UPI,Occasional,5,48
CUST02434,49,True,Mumbai,Low,Online,Dell,Below 30K,Cash,Occasional,5,48
CUST02435,47,True,Bangalore,High,Offline,MSI,50K-80K,Cash,Rare,1,48
CUST02436,56,True,Kolkata,Low,Online,Acer,30K-50K,EMI,Rare,1,48
CUST02437,29,True,Kolkata,Medium,Online,Apple,50K-80K,UPI,Rare,1,48
CUST02438,58,True,Delhi,Medium,Offline,Asus,Below 30K,Debit Card,Rare,3,48
CUST02439,35,True,Chennai,Medium,Online,Lenovo,30K-50K,UPI,Rare,1,48
CUST02440,38,True,Mumbai,Medium,Offline,Dell,50K-80K,Credit Card,Occasional,5,48
CUST02441,30,True,Jaipur,Low,Online,Acer,Below 30K,Debit Card,Rare,5,48
CUST02442,38,True,Mumbai,Medium,Offline,MSI,30K-50K,EMI,Rare,2,48
CUST02443,25,True,Hyderabad,Low,Online,MSI,30K-50K,EMI,Rare,3,48
CUST02444,57,True,Pune,High,Online,MSI,30K-50K,Debit Card,Frequent,4,48
CUST02445,24,True,Bangalore,Low,Offline,HP,50K-80K,Cash,Rare,1,48
CUST02446,40,True,Mumbai,Medium,Offline,Lenovo,50K-80K,Debit Card,Frequent,4,48
CUST02447,49,True,Pune,Medium,Online,Apple,50K-80K,Debit Card,Rare,1,48
CUST02448,28,True,Bangalore,Medium,Offline,HP,30K-50K,Credit Card,Rare,3,48
CUST02449,39,True,Hyderabad,Low,Online,Samsung,30K-50K,Debit Card,Occasional,3,48
CUST02450,39,True,Hyderabad,Medium,Offline,Apple,30K-50K,UPI,Rare,5,48
CUST02451,42,True,Chennai,Medium,Online,HP,50K-80K,UPI,Occasional,3,48
CUST02452,39,True,Hyderabad,High,Online,Asus,30K-50K,EMI,Occasional,4,48
CUST02453,45,True,Chennai,Medium,Online,Apple,30K-50K,Cash,Rare,4,48
CUST02454,46,True,Ahmedabad,Medium,Online,HP,50K-80K,EMI,Occasional,3,48
CUST02455,30,True,Jaipur,Medium,Online,Samsung,Below 30K,Credit Card,Occasional,4,48
CUST02456,35,True,Delhi,Low,Online,MSI,Above 1.2L,Debit Card,Occasional,1,48
CUST02457,19,True,Pune,Medium,Online,Samsung,Below 30K,EMI,Rare,2,48
CUST02458,46,True,Jaipur,Medium,Online,Apple,50K-80K,Debit Card,Rare,5,48
CUST02459,38,True,Jaipur,Medium,Online,Samsung,30K-50K,EMI,Rare,2,48
CUST02460,32,True,Kolkata,Medium,Offline,Lenovo,80K-1.2L,Debit Card,Frequent,4,48
CUST02461,44,True,Mumbai,Medium,Online,Apple,Below 30K,EMI,Rare,5,48
CUST02462,48,True,Hyderabad,High,Offline,Acer,30K-50K,UPI,Rare,2,48
CUST02463,32,True,Ahmedabad,Medium,Offline,Apple,30K-50K,Credit Card,Rare,2,48
CUST02464,40,True,Mumbai,Medium,Online,HP,Above 1.2L,EMI,Occasional,4,48
CUST02465,41,True,Delhi,Medium,Offline,Samsung,Above 1.2L,UPI,Rare,5,48
CUST02466,30,True,Mumbai,Medium,Online,Samsung,30K-50K,Cash,Rare,5,48
CUST02467,39,True,Kolkata,Low,Online,Apple,50K-80K,EMI,Occasional,2,48
CUST02468,54,True,Delhi,Low,Online,Asus,50K-80K,Debit Card,Rare,5,48
CUST02469,50,True,Chennai,Low,Online,Dell,30K-50K,Credit Card,Rare,5,48
CUST02470,20,True,Mumbai,Medium,Offline,Lenovo,30K-50K,UPI,Rare,1,48
CUST02471,36,True,Pune,High,Online,Acer,Above 1.2L,UPI,Rare,4,48
CUST02472,40,True,Ahmedabad,Medium,Online,MSI,30K-50K,Credit Card,Rare,4,48
CUST02473,46,True,Kolkata,Medium,Offline,HP,Below 30K,EMI,Rare,1,48
CUST02474,47,True,Delhi,High,Online,MSI,30K-50K,Debit Card,Rare,2,48
CUST02475,56,True,Ahmedabad,High,Online,MSI,30K-50K,Cash,Occasional,3,48
CUST02476,42,True,Mumbai,Medium,Online,Samsung,50K-80K,EMI,Rare,2,48
CUST02477,54,True,Pune,Low,Offline,Apple,30K-50K,Credit Card,Rare,1,48
CUST02478,25,True,Mumbai,Low,Offline,Apple,30K-50K,EMI,Rare,5,48
CUST02479,59,True,Hyderabad,Low,Online,Apple,30K-50K,EMI,Rare,1,48
CUST02480,33,True,Hyderabad,Low,Online,Samsung,30K-50K,Credit Card,Occasional,4,48
CUST02481,25,True,Kolkata,Low,Online,Lenovo,Below 30K,Credit Card,Rare,5,48
CUST02482,18,True,Delhi,Medium,Online,Acer,80K-1.2L,Cash,Rare,2,48
CUST02483,22,True,Delhi,Low,Offline,Dell,30K-50K,Credit Card,Occasional,5,48
CUST02484,20,True,Jaipur,Low,Online,Asus,50K-80K,Credit Card,Occasional,4,48
CUST02485,18,True,Kolkata,Low,Online,Acer,30K-50K,Credit Card,Occasional,1,48
CUST02486,21,True,Kolkata,Medium,Offline,Asus,30K-50K,UPI,Occasional,2,48
CUST02487,57,True,Pune,Medium,Offline,MSI,30K-50K,Credit Card,Rare,3,48
CUST02488,52,True,Hyderabad,Medium,Online,Acer,50K-80K,Credit Card,Frequent,3,48
CUST02489,49,True,Delhi,Low,Online,HP,80K-1.2L,Credit Card,Frequent,1,48
CUST02490,59,True,Mumbai,Medium,Online,Dell,30K-50K,Cash,Rare,2,48
CUST02491,51,True,Kolkata,Low,Online,Dell,30K-50K,EMI,Occasional,2,48
CUST02492,42,True,Chennai,Low,Online,Lenovo,50K-80K,Credit Card,Rare,5,48
CUST02493,27,True,Bangalore,High,Online,Samsung,30K-50K,Credit Card,Occasional,1,48
CUST02494,38,True,Delhi,High,Offline,Acer,50K-80K,Cash,Rare,5,48
CUST02495,56,True,Delhi,Medium,Offline,Apple,Below 30K,EMI,Rare,1,48
CUST02496,44,True,Chennai,High,Online,Dell,50K-80K,Cash,Rare,4,48
CUST02497,44,True,Delhi,Medium,Online,Acer,50K-80K,Debit Card,Rare,1,48
CUST02498,19,True,Chennai,Low,Offline,Apple,Below 30K,Debit Card,Rare,5,48
CUST02499,58,True,Bangalore,High,Offline,Lenovo,50K-80K,Debit Card,Rare,2,48
CUST02500,30,True,Jaipur,Low,Offline,MSI,30K-50K,Credit Card,Occasional,1,48
CUST02501,26,True,Pune,Medium,Online,MSI,30K-50K,Cash,Occasional,2,48
CUST02502,53,True,Bangalore,Low,Online,Acer,30K-50K,Credit Card,Rare,4,48
CUST02503,39,True,Ahmedabad,Medium,Offline,Acer,30K-50K,Debit Card,Occasional,3,48
CUST02504,59,True,Jaipur,Medium,Online,HP,Below 30K,EMI,Rare,3,48
CUST02505,43,True,Pune,Medium,Online,Acer,Above 1.2L,EMI,Occasional,5,48
CUST02506,29,True,Hyderabad,Low,Online,HP,50K-80K,Cash,Rare,1,48
CUST02507,34,True,Chennai,Medium,Offline,Apple,Below 30K,EMI,Occasional,4,48
CUST02508,31,True,Kolkata,Medium,Online,Samsung,80K-1.2L,Debit Card,Occasional,4,48
